Fighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,RedDate
Robbie Lawler,0.7165217391304348,0.5201581027667984,0.1287681161070961,0.10894313338410973,0.41666666666666674,0.08333333333333333,0.26388888888888884,0.0,0.3192098776223776,0.5864389233954451,0.0885472027972028,0.13447513812154696,0.3661818181818182,0.34027777777777773,0.4351851851851851,0.5180555555555555,0.045454545454545456,0.0,0.16666666666666669,0.45238095238095233,0.5,0.16666666666666666,0.16666666666666666,0.5245098039215685,0.622549019607844,0.6963824289405687,0.3666666666666666,0.11666666666666668,0.13186813186813187,0.0,0.32751569105691053,0.45516666666666666,0.0,0.079708,0.48741666666666666,0.3109756097560976,0.4821428571428571,0.717687074829932,0.22916666666666666,0.0,0.65625,0.3518518518518518,0.7363861386138614,0.0,0.0,0.6546134663341646,0.4782608695652173,0.614540466392318,0.3666666666666666,0.41666666666666663,0.586,0.5118343195266272,0.38055555555555554,0.4795918367346939,0.34097421203438394,0.4935897435897436,0.35784313725490197,0.666030534351145,0.836996336996337,0.7992424242424242,0.45,0.4906714403292181,0.6486819852941176,0.4957981783317354,0.1,0.27884615384615385,0.24,,,,,,,,0.24,,,,,0.3571428571428571,,,,,,,,0.27884615384615385,,,,,,0.5,0.5320254862508383,0.23932443703085907,0.15808383233532936,0.6867348986554285,0.22878048780487806,0.12517482517482517,0.27823741007194247,2023-07-08
Robelis Despaigne,0.6,0.65,0.028438998278584246,0.26259544236349797,0.0,0.5,0.0,0.0,0.043750000000000004,0.5962732919254657,0.038461538461538464,0.09023941068139964,0.33,0.16666666666666666,0.4444444444444444,0.2833333333333333,0.0,0.0,0.4,0.0,0.375,0.0,0.0,0.23529411764705882,0.8823529411764706,0.8837209302325584,1.0,0.0,0.0,0.0,0.02107317073170732,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217392,0.9986282578875167,1.0,0.6666666666666666,0.568,0.6272189349112426,0.6333333333333333,0.7959183673469389,0.673352435530086,0.6153846153846154,0.7058823529411764,0.599236641221374,0.7582417582417583,0.6818181818181818,0.43333333333333335,0.5179753086419754,0.6323529411764705,0.526366251198466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.006036217303822937,0.8165137614678899,0.45563418617310836,0.3818984547461369,0.25853658536585367,0.0,0.29856115107913667,2024-03-09
Robert Bryczek,0.6504347826086957,0.6043478260869565,0.05026549582525196,0.16641223919351944,0.0,0.5,0.0,0.0,0.04932692307692308,0.6211180124223602,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.11666666666666667,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.11764705882352941,0.8235294117647061,0.7286821705426361,0.4666666666666667,0.0,0.0,0.0,0.020780487804878046,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347827,0.652949245541838,0.4666666666666667,0.6666666666666666,0.568,0.5739644970414202,0.5666666666666667,0.7346938775510204,0.5873925501432664,0.6153846153846154,0.6470588235294118,0.599236641221374,0.8901098901098902,0.7954545454545454,0.26666666666666666,0.5209876543209877,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.5871559633027523,0.5209580838323353,0.5673289183222958,0.25853658536585367,0.04230769230769231,0.16546762589928057,2024-02-10
Robert Peralta,0.6791304347826087,0.5815217391304348,0.08309469500405134,0.11832063760853016,0.0,0.25,0.0,0.0,0.1778846153846154,0.32298136645962733,0.1923076923076923,0.0,0.0,0.0,0.1111111111111111,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941173,0.5751693828969056,0.19999999999999996,0.1,0.0,0.0,0.47073170731707314,0.46,0.0,0.02,0.25,0.03658536585365854,0.07142857142857142,0.06802721088435373,0.0,0.0,0.0,0.05555555555555555,0.051980198019801985,0.0,0.0,0.05236907730673317,0.3478260869565215,0.4993141289437584,0.19999999999999996,0.38888888888888884,0.568,0.49408284023668636,0.4666666666666667,0.5510204081632654,0.5100286532951289,0.6153846153846154,0.5,0.599236641221374,0.8461538461538463,0.7963493199713672,0.2833333333333333,0.4783950617283951,0.6911764705882352,0.47339405560882075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5010060362173038,0.20596330275229358,0.17604790419161676,0.4019867549668874,0.18048780487804877,0.12307692307692308,0.29856115107913667,2013-12-28
Robert Valentin,0.6810434782608695,0.5739130434782609,0.08524714630449987,0.10229010374686706,0.0,0.0,0.0,0.0,0.05923076923076923,0.9937888198757764,0.4230769230769231,0.20257826887661143,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529416,0.7674418604651163,0.4666666666666667,0.0,0.0,0.0,0.0014634146341463415,0.5,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.7297668038408776,0.4666666666666667,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8241758241758242,0.7727272727272727,0.6,0.5358518518518519,0.4558823529411764,0.5848513902205178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2682763246143528,0.23394495412844038,0.17800762112139357,0.2088300220750552,0.15121951219512195,0.1641025641025641,0.24460431654676257,2024-08-24
Robert Whittaker,0.6976231884057971,0.5445507246376812,0.10042164018286466,0.12244027107052606,0.375,0.015625,0.4583333333333333,0.125,0.18574128205128204,0.6281573498964803,0.10737179487179487,0.14018661755678333,0.3917333333333334,0.34375,0.18055555555555555,0.3145833333333333,0.05113636363636364,0.0625,0.225,0.26785714285714285,0.296875,0.09821428571428571,0.0625,0.33088235294117646,0.6801470588235294,0.7359496124031009,0.45624999999999993,0.07500000000000001,0.2101648351648352,0.0,0.23702074796747966,0.40840000000000004,0.0,0.04309866666666667,0.37473333333333336,0.47560975609756106,0.20089285714285712,0.477891156462585,0.13671875,0.0,0.1640625,0.5902777777777778,0.38985148514851486,0.0,0.0,0.5040523690773068,0.5217391304347827,0.576131687242798,0.4666666666666667,0.4375,0.613,0.3942307692307693,0.3666666666666667,0.5089285714285715,0.3875358166189111,0.5528846153846154,0.4522058823529412,0.6385973282442747,0.8365384615384616,0.8451704545454545,0.3541666666666667,0.48312870370370375,0.6561351102941175,0.5235959971236817,0.2727272727272727,0.29370629370629375,0.1611111111111111,,,,,,,0.1611111111111111,,,,,,0.8142857142857143,,,,,,,0.3441558441558441,,,,,,0.9259259259259258,0.3653846153846154,0.44858896971573026,0.20198776758409787,0.2019161676646707,0.5531640912435615,0.27910569105691063,0.14301282051282052,0.24874100719424458,2024-10-26
Roberto Sanchez,0.7843478260869565,0.4489130434782609,0.19505410080337496,0.04805976952489254,0.0,0.375,0.0,0.0,0.3541663461538462,0.45341614906832295,0.06409615384615384,0.24555248618784528,0.4415,0.08333333333333333,0.2222222222222222,0.13333333333333333,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.058823529411764705,0.20588235294117618,0.3410852713178296,0.09999999999999998,0.1,0.049450549450549455,0.0,0.01951219512195122,0.4125,0.02976190476190476,0.12,1.0,0.03658536585365854,0.07142857142857142,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,0.026184538653366583,0.26086956521739113,0.30727023319615876,0.06666666666666665,0.3333333333333333,0.5319999999999999,0.5473372781065089,0.5166666666666667,0.489795918367347,0.5830945558739254,0.6153846153846154,0.5294117647058824,0.5706106870229007,0.7912087912087913,0.7727272727272727,0.6666666666666667,0.6781891358024692,0.6237720588235294,0.5353163950143817,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20412844036697247,0.11170386499727818,0.2737306843267108,0.13365853658536586,0.24423076923076922,0.24460431654676257,2018-09-08
Rodney Wallace,0.8069565217391305,0.3565217391304347,0.42387944714757686,0.06157763170755324,0.0,0.125,0.16666666666666666,0.0,0.1778846153846154,0.5993788819875776,0.09615384615384615,0.09208103130755065,0.2375,0.08333333333333333,0.05555555555555555,0.041666666666666664,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.058823529411764705,0.7941176470588238,0.806201550387597,0.5333333333333333,0.30000000000000004,0.0,0.0,0.1926829268292683,0.4425,0.20833333333333331,0.64,0.555,0.0,0.10714285714285714,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.5377229080932779,0.6,0.5555555555555556,0.6399999999999999,0.5739644970414202,0.5333333333333333,0.6122448979591837,0.5100286532951289,0.6153846153846154,0.5294117647058824,0.6278625954198472,0.9450549450549451,0.9090909090909091,0.5166666666666667,0.5,0.525735294117647,0.14381591562799617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,,,,,,,2010-08-07
Rodolfo Bellato,,,,,0.0,0.25,0.0,0.0,0.04932692307692308,0.6211180124223602,0.0,0.0,0.0,0.08333333333333333,0.2222222222222222,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.11764705882352941,0.8235294117647061,0.7286821705426361,0.4666666666666667,0.0,0.09890109890109891,0.0,0.0631219512195122,0.61,0.05952380952380952,0.08720000000000001,0.25,0.07317073170731708,0.07142857142857142,0.05442176870748299,0.0,0.0,0.0,0.0,0.10396039603960397,0.0,0.0,0.05236907730673317,0.6521739130434785,0.7297668038408776,0.6,0.5555555555555556,0.49599999999999994,0.5207100591715976,0.5333333333333333,0.6122448979591837,0.5358166189111747,0.6153846153846154,0.5882352941176471,0.599236641221374,0.8241758241758242,0.75,0.4666666666666667,0.4995555555555556,0.5808823529411764,0.4271332694151486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3675385647216633,,,,,,,2023-12-02
Rodolfo Vieira,0.6233623188405797,0.6155797101449275,0.051241276344721635,0.22090941310200268,0.0,0.16666666666666666,0.08333333333333333,0.0,0.03766025641025641,0.6273291925465838,0.1346153846153846,0.18170656844689995,0.41500000000000004,0.125,0.18518518518518517,0.11666666666666667,0.0,0.0,0.06666666666666667,0.09523809523809523,0.08333333333333333,0.047619047619047616,0.0,0.10784313725490195,0.6862745098039222,0.7093023255813957,0.48888888888888904,0.06666666666666667,0.06593406593406594,0.0,0.023821138211382115,0.4916666666666667,0.20238095238095236,0.39626666666666666,0.4183333333333333,0.10975609756097562,0.05952380952380952,0.07709750566893424,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,0.0,0.10473815461346633,0.5217391304347827,0.576131687242798,0.4666666666666667,0.4444444444444444,0.5559999999999999,0.5207100591715976,0.49444444444444446,0.5408163265306123,0.5386819484240687,0.6153846153846154,0.5686274509803921,0.5038167938931297,0.8388278388278388,0.8295454545454545,0.38333333333333336,0.5134567901234568,0.5441176470588235,0.33652924256951106,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2802146210596915,0.3654434250764526,0.28660860097985846,0.039367181751287714,0.4203252032520326,0.2897435897435897,0.270083932853717,2024-02-10
Rodrigo Damm,0.7634782608695653,0.4731884057971014,0.21215534953845225,0.06526720411397849,0.0,0.08333333333333333,0.1111111111111111,0.0,0.3814102564102564,0.679089026915114,0.0641025641025641,0.09208103130755065,0.39999999999999997,0.05555555555555555,0.037037037037037035,0.05,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0392156862745098,0.43137254901960853,0.5348837209302326,0.2666666666666667,0.06666666666666667,0.09890109890109891,0.0,0.4143632520325203,0.4226666666666667,0.05290873015873015,0.03777866666666667,0.1376666666666667,0.0975609756097561,0.07142857142857142,0.09523809523809523,0.0,0.0,0.19444444444444445,0.037037037037037035,0.0,0.0847457627118644,0.0,0.10473815461346633,0.30434782608695654,0.4993141289437584,0.2666666666666667,0.4444444444444444,0.5439999999999999,0.48520710059171596,0.45555555555555555,0.5918367346938777,0.492836676217765,0.6153846153846154,0.5294117647058824,0.5419847328244274,0.8534798534798536,0.7727272727272727,0.5444444444444445,0.49231818930041155,0.6094779411764705,0.5046868008948546,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.20474006116207952,0.14088187261839957,0.3332229580573951,0.23190243902439026,0.325,0.25719424460431656,2014-05-31
Rodrigo Nascimento,0.6747826086956522,0.5358695652173913,0.08193128851974475,0.11384953850841105,0.0,0.25,0.08333333333333333,0.0,0.03701923076923077,0.5465838509316769,0.0,0.02992633517495396,0.19,0.08333333333333333,0.3333333333333333,0.23333333333333334,0.0,0.0,0.0,0.07142857142857142,0.25,0.0,0.0,0.14705882352941177,1.0000000000000004,0.9612403100775198,0.9666666666666667,0.0,0.14835164835164838,0.0,0.041414634146341466,0.525,0.20833333333333331,0.16519999999999999,0.685,0.10975609756097562,0.03571428571428571,0.08163265306122448,0.0,0.0,0.2916666666666667,0.0,0.0,0.0847457627118644,0.0,0.13092269326683292,0.6086956521739131,0.8449931412894371,0.8733333333333334,0.5555555555555556,0.49599999999999994,0.49408284023668636,0.5,0.7040816326530612,0.5959885386819483,0.6153846153846154,0.6470588235294118,0.5419847328244274,0.9120879120879122,0.8181818181818181,0.5,0.5042222222222222,0.48897058823529405,0.39597315436241615,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.4382964453386989,0.2522935779816514,0.20740337506804574,0.13311258278145693,0.6097560975609757,0.2371794871794872,0.2023381294964029,2023-11-04
Rogerio Bontorin,0.7706666666666667,0.4627536231884058,0.1439876405317611,0.060455814947914056,0.0,0.16666666666666666,0.05555555555555555,0.0,0.03483974358974359,0.5424430641821946,0.10897435897435896,0.1427255985267035,0.31,0.16666666666666666,0.25925925925925924,0.2777777777777778,0.030303030303030304,0.0,0.13333333333333333,0.3333333333333333,0.0,0.09523809523809523,0.0,0.19607843137254902,0.25490196078431415,0.41860465116279055,0.0888888888888889,0.06666666666666667,0.09890109890109891,0.0,0.030178861788617884,0.5233333333333333,0.17460317460317462,0.18986666666666668,0.4166666666666667,0.14634146341463417,0.023809523809523808,0.07256235827664398,0.0,0.0,0.2916666666666667,0.0,0.06930693069306931,0.028248587570621465,0.0,0.10473815461346633,0.21739130434782616,0.3456790123456792,0.06666666666666665,0.4074074074074074,0.5199999999999999,0.5207100591715976,0.5444444444444444,0.4693877551020409,0.6246418338108882,0.6282051282051282,0.4901960784313726,0.6183206106870228,0.8315018315018315,0.7954545454545454,0.5111111111111111,0.5087901234567902,0.551470588235294,0.4399169063598594,0.3333333333333333,0.8461538461538461,0.4888888888888889,,,,,,,,,,,,0.4888888888888889,,,,,,,,,,,,,0.8461538461538461,,0.25,0.3547954393024816,0.18577981651376146,0.10941752857920523,0.31977924944812364,0.14234146341463416,0.2458974358974359,0.46043165467625896,2021-03-06
Rogerio Nogueira,0.783768115942029,0.444927536231884,0.19289026774101845,0.04774863976340032,0.0,0.08333333333333333,0.2777777777777778,0.0,0.3676740384615385,0.5850931677018634,0.10531410256410255,0.215951503990178,0.3036666666666667,0.2222222222222222,0.1111111111111111,0.15555555555555556,0.030303030303030304,0.0,0.0,0.23809523809523808,0.16666666666666666,0.0,0.0,0.1764705882352941,0.8235294117647061,0.7803617571059434,0.6,0.13333333333333333,0.09890109890109891,0.0,0.23909821138211382,0.353,0.036976190476190475,0.01909066666666667,0.23866666666666667,0.14634146341463417,0.21428571428571427,0.20861678004535147,0.0,0.0,0.2916666666666667,0.07407407407407407,0.24257425742574262,0.0,0.0,0.20947630922693267,0.6086956521739131,0.652949245541838,0.6,0.48148148148148145,0.616,0.5562130177514792,0.4666666666666667,0.6734693877551021,0.4756446991404011,0.6282051282051282,0.47058823529411764,0.599236641221374,0.8461538461538463,0.8257575757575757,0.7555555555555555,0.5739779423868313,0.6350759803921567,0.5803739213806328,0.0,0.6923076923076924,0.6666666666666666,,,,,,0.6666666666666666,,,,,,,,,,,,,0.7333333333333333,,,,,,,,0.16666666666666669,0.28884417616811986,0.3279816513761468,0.1477953184540011,0.27898454746136864,0.22439024390243903,0.17743589743589744,0.1866906474820144,2019-05-11
Roland Delorme,0.7535652173913043,0.4710869565217391,0.16882141163016132,0.06231983015817314,0.0,0.08333333333333333,0.027777777777777776,0.0,0.2677426282051282,0.601656314699793,0.11675641025641025,0.012059545733578883,0.131,0.06944444444444445,0.1111111111111111,0.07777777777777778,0.0,0.0,0.13333333333333333,0.023809523809523808,0.041666666666666664,0.023809523809523808,0.0,0.058823529411764705,0.37254901960784315,0.5095525849966429,0.12222222222222234,0.13333333333333333,0.03296703296703297,0.0,0.2755771707317073,0.5184,0.17619047619047618,0.1453328,0.302,0.10975609756097562,0.08333333333333333,0.09297052154195011,0.0,0.0,0.0,0.05555555555555555,0.0,0.1271186440677966,0.0,0.10473815461346633,0.3913043478260869,0.4993141289437584,0.1333333333333333,0.48148148148148145,0.5559999999999999,0.48520710059171596,0.4666666666666667,0.5612244897959184,0.5085959885386819,0.6153846153846154,0.5490196078431373,0.5229007633587786,0.7875457875457876,0.7578740157480315,0.5888888888888889,0.45868510288065845,0.5492818627450979,0.40995206136145734,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4796780684104628,0.2761467889908257,0.14872074033750682,0.15052244297277412,0.1472520325203252,0.33085470085470087,0.2953237410071943,2014-08-23
Rolando Dy,0.7808695652173913,0.44999999999999996,0.18207110242923583,0.04788347945393956,0.0,0.25,0.0,0.0,0.17307692307692307,0.27329192546583847,0.0,0.09208103130755065,1.0,0.0,0.1111111111111111,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823528,0.612403100775194,0.19999999999999996,0.0,0.09890109890109891,0.0,0.3056907317073171,0.373,0.0,0.026664,0.083,0.07317073170731708,0.14285714285714285,0.10884353741496598,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05236907730673317,0.3478260869565215,0.42249657064471835,0.19999999999999996,0.3333333333333333,0.49599999999999994,0.46745562130177515,0.4666666666666667,0.6122448979591837,0.48424068767908307,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8241758241758242,0.8636363636363635,0.5666666666666667,0.44032938271604943,0.6176470588235293,0.5113470757430489,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3829644533869886,0.19357798165137616,0.09994556341861732,0.43752759381898454,0.199609756097561,0.3333333333333333,0.3165467625899281,2018-06-23
Roldan Sangcha-An,0.7756521739130435,0.45652173913043476,0.16259660486802716,0.05343517394091073,0.0,0.5,0.0,0.0,0.10576923076923078,0.515527950310559,0.0,0.04604051565377532,0.5,0.0,0.2222222222222222,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588234,0.418604651162791,0.06666666666666665,0.2,0.0,0.0,0.35121951219512193,0.44,0.0,0.08,0.5,0.0,0.07142857142857142,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826075,0.2688614540466392,0.06666666666666665,0.3333333333333333,0.568,0.5207100591715976,0.5,0.489795918367347,0.5186246418338109,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8681318681318682,0.8409090909090908,0.3666666666666667,0.3827160493827161,0.6176470588235293,0.4554170661553212,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16167664670658682,,0.09853658536585366,,0.2302158273381295,2015-05-16
Roman Dolidze,0.728231884057971,0.5102898550724637,0.13566703161875096,0.08075415020598013,0.16666666666666674,0.25,0.05555555555555555,0.0,0.03926282051282051,0.598343685300207,0.18269230769230768,0.13720073664825047,0.39166666666666666,0.15277777777777776,0.3148148148148148,0.31666666666666665,0.0,0.0,0.13333333333333333,0.19047619047619047,0.14583333333333334,0.14285714285714285,0.0,0.22549019607843138,0.7843137254901955,0.7674418604651163,0.5111111111111112,0.06666666666666667,0.049450549450549455,0.0,0.026422764227642278,0.4333333333333333,0.09523809523809525,0.08786666666666668,0.29,0.15853658536585366,0.08333333333333333,0.13605442176870747,0.0,0.0,0.19444444444444445,0.07407407407407407,0.1905940594059406,0.0,0.0,0.1658354114713217,0.6086956521739131,0.6913580246913575,0.5333333333333333,0.5185185185185185,0.5559999999999999,0.5029585798816568,0.5222222222222223,0.653061224489796,0.6045845272206303,0.6153846153846154,0.4901960784313726,0.6564885496183206,0.8315018315018315,0.7954545454545454,0.2888888888888889,0.512962962962963,0.6286764705882352,0.49816235218919785,1.0,0.6923076923076924,0.6,,,,,,,0.6,,,,,,,,,,,,,0.7142857142857143,1.0,,,,,,0.30000000000000004,0.4001341381623072,0.2587920489296636,0.15160587915078932,0.30901398086828546,0.15447154471544713,0.19487179487179487,0.2574940047961631,2024-10-05
Roman Kopylov,0.6481159420289855,0.6057971014492753,0.05501143088091851,0.16946567421478861,0.0,0.0,0.2222222222222222,0.0,0.029375,0.608695652173913,0.1217948717948718,0.07028852056476366,0.43999999999999995,0.1111111111111111,0.18518518518518517,0.13333333333333333,0.0,0.0,0.13333333333333333,0.09523809523809523,0.08333333333333333,0.09523809523809523,0.0,0.13725490196078433,0.7647058823529416,0.7545219638242902,0.4666666666666667,0.0,0.16483516483516486,0.0,0.04224390243902439,0.48666666666666664,0.0,0.064,0.35333333333333333,0.12195121951219515,0.09523809523809523,0.10884353741496598,0.0,0.0,0.0,0.0,0.17326732673267328,0.0,0.0,0.08728179551122195,0.5217391304347827,0.652949245541838,0.4666666666666667,0.4444444444444444,0.5439999999999999,0.5029585798816568,0.5222222222222223,0.489795918367347,0.5272206303724928,0.6153846153846154,0.47058823529411764,0.6374045801526717,0.8681318681318682,0.8106060606060606,0.4111111111111111,0.5019753086419754,0.6642156862745097,0.4776286353467562,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333337,0.3869885982562039,0.2217125382262997,0.20168753402286338,0.39220014716703455,0.20731707317073172,0.10213675213675213,0.3532374100719424,2023-09-16
Ron Stallings,0.7860869565217391,0.44130434782608696,0.20154559999044452,0.0418816475761329,0.0,0.25,0.0,0.0,0.2692307692307693,0.4968944099378882,0.1923076923076923,0.0,0.0,0.0,0.1111111111111111,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176472,0.8449612403100777,0.4666666666666667,0.2,0.0,0.0,0.0975609756097561,0.55,0.0,0.0,0.0,0.0,0.07142857142857142,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.652949245541838,0.3666666666666666,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5444126074498566,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7582417582417583,0.8636363636363635,0.6333333333333333,0.5950617283950618,0.6911764705882352,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.24311926605504589,0.17768100163309747,0.2891832229580574,0.08702439024390243,0.24743589743589745,0.19784172661870503,2015-04-04
Ronaldo Rodriguez,0.6591304347826087,0.5826086956521739,0.05714934122318801,0.12061071387448201,0.0,0.5,0.0,0.0,0.03774038461538461,0.5590062111801242,0.05769230769230768,0.23941068139963168,0.43,0.08333333333333333,0.38888888888888884,0.15833333333333333,0.0,0.0,0.2,0.07142857142857142,0.125,0.07142857142857142,0.0,0.14705882352941177,0.32352941176470607,0.5736434108527129,0.06666666666666665,0.1,0.049450549450549455,0.0,0.020146341463414635,0.425,0.17261904761904764,0.0932,0.5,0.03658536585365854,0.07142857142857142,0.05442176870748299,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,0.026184538653366583,0.26086956521739113,0.2688614540466392,0.06666666666666665,0.611111111111111,0.5319999999999999,0.5473372781065089,0.5666666666666667,0.7040816326530612,0.5744985673352435,0.6153846153846154,0.5882352941176471,0.599236641221374,0.8351648351648352,0.9318181818181818,0.7,0.515358024691358,0.5330882352941175,0.5481783317353788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.49664654594232055,0.2029816513761468,0.15841045182362548,0.2891832229580574,0.29756097560975614,0.14935897435897438,0.33992805755395683,2024-09-14
Ronda Rousey,0.43478260869565216,0.7978260869565217,0.012192853093089007,0.5740458145329522,1.0,0.03571428571428571,0.26190476190476186,0.0,0.3952991987179488,0.7159420289855072,0.1923076923076923,0.13556322897483117,0.5926666666666667,0.13095238095238093,0.015873015873015872,0.07857142857142857,0.0,0.0,0.17142857142857143,0.08163265306122448,0.07142857142857142,0.0,0.0,0.09243697478991596,0.3025210084033616,0.40199335548172765,0.1333333333333333,0.0,0.29670329670329676,0.0,0.1630081300813008,0.5573333333333333,0.14219444444444443,0.156888,0.6923333333333334,0.21951219512195125,0.0,0.06025267249757046,0.1875,0.0,0.0,0.0,0.11881188118811882,0.15738498789346247,0.0,0.15710723192019949,0.30434782608695654,0.3840877914951988,0.1333333333333333,0.42857142857142855,0.4651428571428571,0.444632290786137,0.4523809523809524,0.5422740524781342,0.5296766270978305,0.5,0.4957983193277311,0.49291166848418755,0.805337519623234,0.762987012987013,0.34285714285714286,0.6094650440917108,0.6053928571428571,0.4592980413641967,0.0,0.14102564102564102,0.0,,,,0.0,,,,,,,,,0.45238095238095233,,,,0.20238095238095236,,,,,,,,,,0.10714285714285715,0.1315512120341094,0.5254259501965924,0.6457733882883584,0.0,0.4030662020905924,0.21271062271062272,0.5202980472764646,2015-11-14
